district,filer_id,first_name,id,last_name,middle_name,offices,party,photo_url,sources
32,20493,Todd,TXL000286,Hunter,,"[{'type': 'capitol', 'email': None, 'address': 'Room GW.5\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0672', 'fax': None}, {'type': 'district', 'email': None, 'address': '15217 S.P.I.D., Suite 205\nCorpus Christi, TX 78418', 'name': 'District Office', 'phone': '361-949-4603', 'fax': '361-949-4634'}]",Republican,http://www.house.state.tx.us/photos/members/3365.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=32'}]
143,57411,Ana,TXL000277,Hernandez,,"[{'type': 'capitol', 'email': None, 'address': 'Room 4S.2\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0614', 'fax': '512-463-0612'}, {'type': 'district', 'email': None, 'address': '1233 Mercury Drive\nHouston, TX 77029', 'name': 'District Office', 'phone': '713-675-8596', 'fax': '713-675-8599'}]",Democratic,http://www.house.state.tx.us/photos/members/3155.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=143'}]
43,51615,J. M.,TXL000391,Lozano,,"[{'type': 'capitol', 'email': None, 'address': 'Room E2.908\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0463', 'fax': '512-463-1765'}, {'type': 'district', 'email': None, 'address': '635 East King Avenue\nKingsville, Texas 78363', 'name': 'District Office', 'phone': '361-595-1550', 'fax': '361-595-1755'}, {'type': 'district', 'email': None, 'address': '500 E. Main St. Suite 30010B\nAlice, Texas 78332', 'name': 'Alice Office', 'phone': '361-668-7291', 'fax': None}, {'type': 'district', 'email': None, 'address': '905 Dallas St.,\nPortland, Texas 78374', 'name': 'Portland Office', 'phone': '361-813-4027', 'fax': None}]",Republican,http://www.house.state.tx.us/photos/members/2065.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=43'}]
96,41860,Bill,TXL000412,Zedler,,"[{'type': 'capitol', 'email': None, 'address': 'Room GS.2\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0374', 'fax': '512-463-0364'}, {'type': 'district', 'email': None, 'address': '5840 West Interstate 20 Suite #110\nArlington, TX 76017', 'name': 'District Office', 'phone': '817-483-1885', 'fax': '817-478-1887'}]",Republican,http://www.house.state.tx.us/photos/members/5150.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=96'}]
,55499,Jose,TXL000368,Aliseda,,"[{'type': 'capitol', 'email': None, 'address': 'P.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol address', 'phone': '(512) 463-0645', 'fax': None}, {'type': 'district', 'email': None, 'address': 'P.O. Box 2910\nAustin, TX 78768', 'name': 'District address', 'phone': None, 'fax': None}]",,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2055.jpg,[{'url': 'http://www.legdir.legis.state.tx.us/MemberInfo.aspx?Chamber=H&Code=A2055'}]
113,65930,Cindy,TXL000373,Burkett,,"[{'type': 'capitol', 'email': None, 'address': 'Room E2.322\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0464', 'fax': None}, {'type': 'district', 'email': None, 'address': '3200 Broadway Street, #240\nGarland, Texas 75043', 'name': 'District Office', 'phone': '972-278-7276', 'fax': None}]",Republican,http://www.house.state.tx.us/photos/members/2195.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=113'}]
,64029,Stefani,TXL000377,Carter,,"[{'type': 'capitol', 'email': None, 'address': 'P.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol address', 'phone': '512-463-0454', 'fax': None}, {'type': 'district', 'email': None, 'address': '7616 LBJ Freeway, Ste. 675\nDallas, TX 75251', 'name': 'District address', 'phone': '972-661-9649', 'fax': None}]",,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2210.jpg,[{'url': 'http://www.legdir.legis.state.tx.us/MemberInfo.aspx?Chamber=H&Code=A2210'}]
45,66236,Jason,TXL000386,Isaac,,"[{'type': 'capitol', 'email': None, 'address': 'Room E1.414\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0647', 'fax': '512-463-3573'}]",Republican,http://www.house.state.tx.us/photos/members/2070.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=45'}]
22,62137,Brian,TXL000364,Birdwell,,"[{'type': 'capitol', 'email': None, 'address': 'P.O. Box 12068\nCapitol Station\nAustin, Texas 78711', 'name': 'Capitol Office', 'phone': '512-463-0122', 'fax': None}, {'type': 'district', 'email': None, 'address': '900 Austin Avenue, Suite 500\nWaco, Texas 76701', 'name': 'District Office', 'phone': '254-772-6225', 'fax': None}, {'type': 'district', 'email': None, 'address': '1315 Waters Edge Drive, Suite 116\nGranbury, Texas 76048', 'name': 'District Office', 'phone': '817-573-9622', 'fax': None}]",Republican,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/Senate/small/A1080.jpg,[{'url': 'http://www.senate.state.tx.us/75r/Senate/members/dist22/dist22.htm'}]
,66051,Naomi,TXL000382,Gonzalez,,"[{'type': 'capitol', 'email': None, 'address': 'P.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol address', 'phone': '512-463-0622', 'fax': None}, {'type': 'district', 'email': None, 'address': '6044 Gateway East, Ste. 818\nEl Paso, TX 79905', 'name': 'District address', 'phone': None, 'fax': None}]",,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2095.jpg,[{'url': 'http://www.legdir.legis.state.tx.us/MemberInfo.aspx?Chamber=H&Code=A2095'}]
,61976,Connie,TXL000406,Scott,,"[{'type': 'capitol', 'email': None, 'address': 'P.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol address', 'phone': '(512) 463-0462', 'fax': None}, {'type': 'district', 'email': None, 'address': '9359 IH 37, Ste D\nCorpus Christi, TX 78469', 'name': 'District address', 'phone': '(361) 241-7007', 'fax': None}]",,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2050.jpg,[{'url': 'http://www.legdir.legis.state.tx.us/MemberInfo.aspx?Chamber=H&Code=A2050'}]
19,56322,James,TXL000410,White,,"[{'type': 'capitol', 'email': None, 'address': 'Room E2.204\nP.O. Box 2910,\nAustin, TX  78768', 'name': 'Capitol Office', 'phone': '512-463-0490', 'fax': '512-463-9059'}, {'type': 'district', 'email': None, 'address': 'P.O. Box 395,\nWoodville, TX  75979', 'name': 'District Office', 'phone': '409-283-3700', 'fax': '409-283-3702'}]",Republican,http://www.house.state.tx.us/photos/members/2030.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=19'}]
,20837,Diane,TXL000326,Patrick,,"[{'type': 'capitol', 'email': None, 'address': 'P.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol address', 'phone': '512-463-0624', 'fax': None}, {'type': 'district', 'email': None, 'address': '318 West Main Street, Ste. 102\nArlington, TX 76010', 'name': 'District address', 'phone': '817-548-9091', 'fax': None}]",,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A4050.jpg,[{'url': 'http://www.legdir.legis.state.tx.us/MemberInfo.aspx?Chamber=H&Code=A4050'}]
87,51963,Four,TXL000402,Price,,"[{'type': 'capitol', 'email': None, 'address': 'Room E2.610\nP.O. Box 2910\nAustin, Texas 78768', 'name': 'Capitol Office', 'phone': '512-463-0470', 'fax': None}, {'type': 'district', 'email': None, 'address': '506\n500 S. Taylor Street\nAmarillo, Texas 79101', 'name': 'District Office', 'phone': '806-374-8787', 'fax': None}]",Republican,http://www.house.state.tx.us/photos/members/2185.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=87'}]
133,66259,Jim,TXL000397,Murphy,,"[{'type': 'capitol', 'email': None, 'address': 'Room E1.408\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0514', 'fax': '512-463-8715'}, {'type': 'district', 'email': None, 'address': '9525 Katy Freeway\nSuite 215\nHouston, Texas 77024', 'name': 'District Office', 'phone': '713-465-8800', 'fax': None}]",Republican,http://www.house.state.tx.us/photos/members/3875.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=133'}]
,31873,Aaron,TXL000328,Peña,,"[{'type': 'capitol', 'email': None, 'address': 'P.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol address', 'phone': '(512) 463-0426', 'fax': None}, {'type': 'district', 'email': None, 'address': 'P.O. Box 1637\nEdinburg, TX 78540', 'name': 'District address', 'phone': '(956) 262-8244', 'fax': None}]",,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A4140.jpg,[{'url': 'http://www.legdir.legis.state.tx.us/MemberInfo.aspx?Chamber=H&Code=A4140'}]
,56964,Jim,TXL000388,Landtroop,,"[{'type': 'capitol', 'email': None, 'address': 'P.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol address', 'phone': '(512) 463-0604', 'fax': None}, {'type': 'district', 'email': None, 'address': '4302 Olton Rd.\nPlainview, TX 79072', 'name': 'District address', 'phone': '(806) 296-5600', 'fax': None}]",,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2175.jpg,[{'url': 'http://www.legdir.legis.state.tx.us/MemberInfo.aspx?Chamber=H&Code=A2175'}]
7,66131,David,TXL000408,Simpson,,"[{'type': 'capitol', 'email': None, 'address': 'Room E2.502\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0750', 'fax': '512-463-9085'}, {'type': 'district', 'email': None, 'address': '1705 Judson Rd., Suite D2\nLongview, TX 75601', 'name': 'District Office', 'phone': '903-553-9226', 'fax': None}]",Republican,http://www.house.state.tx.us/photos/members/2025.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=7'}]
,66250,Marva,TXL000372,Beck,,"[{'type': 'capitol', 'email': None, 'address': 'P.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol address', 'phone': '(512) 463-0508', 'fax': None}, {'type': 'district', 'email': None, 'address': '151 S. Cass\nCenterville, TX 75833', 'name': 'District address', 'phone': '(903) 536-2290', 'fax': None}]",,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2085.jpg,[{'url': 'http://www.legdir.legis.state.tx.us/MemberInfo.aspx?Chamber=H&Code=A2085'}]
9,57801,Kelly,TXL000271,Hancock,,"[{'type': 'capitol', 'email': None, 'address': 'P.O. Box 12068\nCapitol Station\nAustin, Texas 78711', 'name': 'Capitol Office', 'phone': '512-463-0109', 'fax': None}, {'type': 'district', 'email': None, 'address': '9121 Belshire Drive, Suite 200\nNorth Richland Hills, Texas 76182', 'name': 'District Office', 'phone': '817-514-3804', 'fax': None}]",Republican,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/Senate/small/A1015.jpg,[{'url': 'http://www.senate.state.tx.us/75r/Senate/members/dist9/dist9.htm'}]
122,25726,Lyle,TXL000389,Larson,,"[{'type': 'capitol', 'email': None, 'address': 'Room E2.406\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0646', 'fax': '512-463-0893'}, {'type': 'district', 'email': None, 'address': '2 Mecca Drive\nSan Antonio, TX 78232', 'name': 'District Office', 'phone': '210-402-5402', 'fax': None}]",Republican,http://www.house.state.tx.us/photos/members/2245.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=122'}]
47,66075,Paul,TXL000411,Workman,,"[{'type': 'capitol', 'email': None, 'address': 'Room E2.902\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0652', 'fax': '512-463-0565'}]",Republican,http://www.house.state.tx.us/photos/members/2075.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=47'}]
100,65751,Eric,TXL000289,Johnson,,"[{'type': 'capitol', 'email': None, 'address': 'Room E1.204\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0586', 'fax': '512-463-8147'}, {'type': 'district', 'email': None, 'address': '1409 S. Lamar St., Suite 9\nDallas, TX 75215', 'name': 'District Office', 'phone': '214-565-5663', 'fax': '214-565-5668'}]",Democratic,http://www.house.state.tx.us/photos/members/3345.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=100'}]
27,62098,Ron,TXL000404,Reynolds,,"[{'type': 'capitol', 'email': None, 'address': 'Room E2.306\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0494', 'fax': '512-463-1403'}, {'type': 'district', 'email': None, 'address': '2440 Texas Parkway, Suite 102\nMissouri City, Texas 77489', 'name': 'District Office', 'phone': '281-208-3574', 'fax': '281-208-3696'}]",Democratic,http://www.house.state.tx.us/photos/members/2040.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=27'}]
,65836,Lance,TXL000383,Gooden,,"[{'type': 'capitol', 'email': None, 'address': 'P.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol address', 'phone': '512-463-0458', 'fax': None}, {'type': 'district', 'email': None, 'address': '771 East U.S. Hwy 80\nForney, TX 75126', 'name': 'District address', 'phone': '972-552-5715', 'fax': None}]",,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2020.jpg,[{'url': 'http://www.legdir.legis.state.tx.us/MemberInfo.aspx?Chamber=H&Code=A2020'}]
146,52983,Borris,TXL000395,Miles,,"[{'type': 'capitol', 'email': None, 'address': 'Room E2.718\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0518', 'fax': '512-463-0941'}, {'type': 'district', 'email': None, 'address': '5302 Almeda, Suite A\nHouston, TX  77004', 'name': 'District Office', 'phone': '713-665-8322', 'fax': '713-665-0009'}]",Democratic,http://www.house.state.tx.us/photos/members/3825.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=146'}]
80,21143,Tracy O.,TXL000294,King,,"[{'type': 'capitol', 'email': None, 'address': 'Room GW.07\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0194', 'fax': '512-463-1220'}]",Democratic,http://www.house.state.tx.us/photos/members/3465.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=80'}]
36,65967,"Jr., Sergio",TXL000396,Muñoz,,"[{'type': 'capitol', 'email': None, 'address': 'Room E1.508\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0704', 'fax': '512-463-5364'}, {'type': 'district', 'email': None, 'address': '121 E. Tom Landry\nMission, TX 78572', 'name': 'District Office', 'phone': '956-584-8999', 'fax': None}]",Democratic,http://www.house.state.tx.us/photos/members/2060.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=36'}]
44,66988,John,TXL000387,Kuempel,,"[{'type': 'capitol', 'email': None, 'address': 'Room E2.422\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0602', 'fax': '512-480-0391'}, {'type': 'district', 'email': None, 'address': '523 E. Donegan #102\nSeguin, TX 78155', 'name': 'District Office', 'phone': '830-379-8732', 'fax': None}]",Republican,http://www.house.state.tx.us/photos/members/2310.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=44'}]
107,66290,Kenneth,TXL000407,Sheets,,"[{'type': 'capitol', 'email': None, 'address': 'Room E1.404\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0244', 'fax': '512-463-9967'}, {'type': 'district', 'email': None, 'address': '6301 Gaston Ave\nSuite 536\nDallas, TX 75214', 'name': 'District Office', 'phone': '214-370-8305', 'fax': '214-370-8475'}]",Republican,http://www.house.state.tx.us/photos/members/2225.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=107'}]
127,65889,Dan,TXL000385,Huberty,,"[{'type': 'capitol', 'email': None, 'address': 'Room E2.722\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0520', 'fax': '512-463-1606'}, {'type': 'district', 'email': None, 'address': '4501 Magnolia Cove, Suite 201\nKingwood, Texas 77345', 'name': 'District Office', 'phone': '281-360-9410', 'fax': None}]",Republican,http://www.house.state.tx.us/photos/members/2285.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=127'}]
,68418,Dee,TXL000393,Margo,,"[{'type': 'capitol', 'email': None, 'address': 'P.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol address', 'phone': '(512) 463-0728', 'fax': None}, {'type': 'district', 'email': None, 'address': '6006 N. Mesa, Ste. 503\nEl Paso, TX 79912', 'name': 'District address', 'phone': '(915) 875-0150', 'fax': None}]",,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2130.jpg,[{'url': 'http://www.legdir.legis.state.tx.us/MemberInfo.aspx?Chamber=H&Code=A2130'}]
,64484,Barbara,TXL000398,Nash,,"[{'type': 'capitol', 'email': None, 'address': 'P.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol address', 'phone': '(512) 463-0562', 'fax': None}, {'type': 'district', 'email': None, 'address': '2201 North Collins St., #105\nArlington, TX 76011', 'name': 'District address', 'phone': '(817) 462-4297', 'fax': None}]",,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2190.jpg,[{'url': 'http://www.legdir.legis.state.tx.us/MemberInfo.aspx?Chamber=H&Code=A2190'}]
11,37036,Larry,TXL000349,Taylor,,"[{'type': 'capitol', 'email': None, 'address': 'P.O. Box 12068\nCapitol Station\nAustin, Texas 78711', 'name': 'Capitol Office', 'phone': '512-463-0111', 'fax': None}, {'type': 'district', 'email': None, 'address': '6117 Broadway, Suite 122\nPearland, TX 77581', 'name': 'District Office', 'phone': '281-485-9800', 'fax': None}, {'type': 'district', 'email': None, 'address': '174 Calder Road, Suite 151\nLeague City, TX 77573', 'name': 'District Office', 'phone': '281-332-0003', 'fax': None}]",Republican,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/Senate/small/A1030.jpg,[{'url': 'http://www.senate.state.tx.us/75r/Senate/members/dist11/dist11.htm'}]
5,65996,Charles,TXL000405,Schwertner,,"[{'type': 'capitol', 'email': None, 'address': 'P.O. Box 12068\nCapitol Station\nAustin, Texas 78711', 'name': 'Capitol Office', 'phone': '512-463-0105', 'fax': None}, {'type': 'district', 'email': None, 'address': '3000 Briarcrest Drive\nSuite 202\nBryan, Texas 77802', 'name': 'District Office', 'phone': '979-776-0222', 'fax': None}, {'type': 'district', 'email': None, 'address': '501 S. Austin Avenue\nSuite 1250\nGeorgetown, Texas 78626', 'name': 'District Office', 'phone': '512-863-8456', 'fax': None}]",Republican,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/Senate/small/A1025.jpg,[{'url': 'http://www.senate.state.tx.us/75r/Senate/members/dist5/dist5.htm'}]
,26525,George,TXL000390,Lavender,,"[{'type': 'capitol', 'email': None, 'address': 'P.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol address', 'phone': '512-463-0692', 'fax': None}, {'type': 'district', 'email': None, 'address': '2600 Robinson Road, Ste. 190\nTexarkana, TX 75505', 'name': 'District address', 'phone': None, 'fax': None}]",,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2010.jpg,[{'url': 'http://www.legdir.legis.state.tx.us/MemberInfo.aspx?Chamber=H&Code=A2010'}]
8,69388,Van,TXL000350,Taylor,,"[{'type': 'capitol', 'email': None, 'address': 'P.O. Box 12068\nCapitol Station\nAustin, Texas 78711', 'name': 'Capitol Office', 'phone': '512-463-0108', 'fax': None}, {'type': 'district', 'email': None, 'address': '6301 Preston Road, Suite 700\nPlano, TX 75024', 'name': 'District Office', 'phone': '972-398-9416', 'fax': None}]",Republican,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/Senate/small/A1085.jpg,[{'url': 'http://www.senate.state.tx.us/75r/Senate/members/dist8/dist8.htm'}]
38,20257,Eddie,TXL000303,Lucio,,"[{'type': 'capitol', 'email': None, 'address': 'Room E1.320\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0606', 'fax': '512-463-0660'}, {'type': 'district', 'email': None, 'address': '1805 E Ruben M Torres Blvd. Ste. B-27\nBrownsville, TX 78521', 'name': 'District Office', 'phone': '956-542-2800', 'fax': '956-542-2889'}]",Democratic,http://www.house.state.tx.us/photos/members/3610.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=38'}]
116,40542,Trey,TXL000309,Martinez Fischer,,"[{'type': 'capitol', 'email': None, 'address': 'Room 1W.3\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0616', 'fax': None}, {'type': 'district', 'email': None, 'address': '4242 East Piedras Dr. Ste 111\nSan Antonio, TX 78228', 'name': 'District Office', 'phone': '210-737-7200', 'fax': None}]",Democratic,http://www.house.state.tx.us/photos/members/2835.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=116'}]
,61992,Raul,TXL000409,Torres,,"[{'type': 'capitol', 'email': None, 'address': 'P.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol address', 'phone': '(512) 463-0484', 'fax': None}, {'type': 'district', 'email': None, 'address': '2820 South Padre Island Dr., Ste. 106\nCorpus Christi, TX 78415', 'name': 'District address', 'phone': '(361) 853-7222', 'fax': None}]",,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2045.jpg,[{'url': 'http://www.legdir.legis.state.tx.us/MemberInfo.aspx?Chamber=H&Code=A2045'}]
105,66277,Rodney,TXL000370,Anderson,,"[{'type': 'capitol', 'email': None, 'address': 'Room E1.424\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0641', 'fax': '512-463-0044'}, {'type': 'district', 'email': None, 'address': '800 W Airport Freeway\nSuite 1100\nIrving,  TX 75062', 'name': 'District Office', 'phone': '469-713-6581', 'fax': None}]",Republican,http://www.house.state.tx.us/photos/members/2215.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=105'}]
,62810,Erwin,TXL000375,Cain,,"[{'type': 'capitol', 'email': None, 'address': 'P.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol address', 'phone': '(512) 463-0650', 'fax': None}, {'type': 'district', 'email': None, 'address': 'P.O. Box 834\nSulphur Springs, TX 75483', 'name': 'District address', 'phone': None, 'fax': None}]",,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2015.jpg,[{'url': 'http://www.legdir.legis.state.tx.us/MemberInfo.aspx?Chamber=H&Code=A2015'}]
134,66272,Sarah,TXL000378,Davis,,"[{'type': 'capitol', 'email': None, 'address': 'Room E2.310\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0389', 'fax': '512-463-1374'}, {'type': 'district', 'email': None, 'address': '4148 Bellaire Blvd\nHouston Texas 77025', 'name': 'District Office', 'phone': '713-664-7095', 'fax': None}]",Republican,http://www.house.state.tx.us/photos/members/2305.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=134'}]
84,66260,John,TXL000379,Frullo,,"[{'type': 'capitol', 'email': None, 'address': 'Room E2.608\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0676', 'fax': '512-463-0072'}, {'type': 'district', 'email': None, 'address': '4601 50th Street, suite 216\nLubbock, TX 79414', 'name': 'District Office', 'phone': '806-763-2366', 'fax': None}]",Republican,http://www.house.state.tx.us/photos/members/2005.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=84'}]
52,65942,Larry,TXL000381,Gonzales,,"[{'type': 'capitol', 'email': None, 'address': 'Room E2.418\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0670', 'fax': '512-463-1469'}, {'type': 'district', 'email': None, 'address': 'P.O. Box 2501\nRound Rock, TX 78680', 'name': 'District Office', 'phone': '512-248-2558', 'fax': None}]",Republican,http://www.house.state.tx.us/photos/members/2080.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=52'}]
,34049,Barbara Mallory,TXL000306,Caraway,,"[{'type': 'capitol', 'email': None, 'address': 'P.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol address', 'phone': '(512) 463-0664', 'fax': None}, {'type': 'district', 'email': None, 'address': '2908 East 11th Street, Suite B\nDallas, TX 75203', 'name': 'District address', 'phone': '(214) 941-4619', 'fax': None}]",,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A3730.jpg,[{'url': 'http://www.legdir.legis.state.tx.us/MemberInfo.aspx?Chamber=H&Code=A3730'}]
39,54543,"Armando ""Mando""",TXL000308,Martinez,,"[{'type': 'capitol', 'email': None, 'address': 'Room 4N.4\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0530', 'fax': '512-463-0849'}, {'type': 'district', 'email': None, 'address': '914 W. Pike Blvd.,\nWeslaco, TX 78596', 'name': 'District Office', 'phone': '956-447-9473', 'fax': '956-447-8683'}]",Democratic,http://www.house.state.tx.us/photos/members/3780.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=39'}]
28,66066,Charles,TXL000400,Perry,,"[{'type': 'capitol', 'email': None, 'address': 'P.O. Box 12068\nCapitol Station\nAustin, Texas 78711', 'name': 'Capitol Office', 'phone': '512-463-0128', 'fax': None}, {'type': 'district', 'email': None, 'address': '11003 Quaker Avenue, #101\nLubbock, Texas 79424', 'name': 'District Office', 'phone': '806-783-9934', 'fax': None}, {'type': 'district', 'email': None, 'address': '36 West Beauregard #510\nSan Angelo, Texas 76903', 'name': 'District Office', 'phone': '325-481-0028', 'fax': None}, {'type': 'district', 'email': None, 'address': '119 Avenue B NW\nChildress, Texas 79201', 'name': 'District Office', 'phone': '940-937-0909', 'fax': None}]",Republican,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/Senate/small/A1045.jpg,[{'url': 'http://www.senate.state.tx.us/75r/Senate/members/dist28/dist28.htm'}]
,62837,John,TXL000380,Garza,,"[{'type': 'capitol', 'email': None, 'address': 'P.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol address', 'phone': '(512) 463-0269', 'fax': None}, {'type': 'district', 'email': None, 'address': '12002 Bandera Rd, Suite 102A\nHelotes, TX 78023', 'name': 'District address', 'phone': None, 'fax': None}]",,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2235.jpg,[{'url': 'http://www.legdir.legis.state.tx.us/MemberInfo.aspx?Chamber=H&Code=A2235'}]
,65964,Lanham,TXL000392,Lyne,,"[{'type': 'capitol', 'email': None, 'address': 'P.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol address', 'phone': '(512) 463-0534', 'fax': None}, {'type': 'district', 'email': None, 'address': '3707 Maplewood, Suite 200\nWichita Falls, TX 76308', 'name': 'District address', 'phone': None, 'fax': None}]",,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2090.jpg,[{'url': 'http://www.legdir.legis.state.tx.us/MemberInfo.aspx?Chamber=H&Code=A2090'}]
